CMDLINE /home/alfredo/.cache/pypoetry/virtualenvs/db-sicredi-BphEo1On-py3.11/bin/python script/worst_performance/question2.py
MEM 23.832031 1713396089.9152
MEM 23.832031 1713396090.0155
MEM 23.832031 1713396090.1157
MEM 23.832031 1713396090.2159
MEM 23.832031 1713396090.3162
MEM 23.832031 1713396090.4164
MEM 23.832031 1713396090.5166
MEM 23.832031 1713396090.6168
MEM 23.832031 1713396090.7170
MEM 23.832031 1713396090.8173
MEM 23.832031 1713396090.9175
MEM 23.832031 1713396091.0177
MEM 23.832031 1713396091.1179
MEM 23.832031 1713396091.2182
MEM 23.832031 1713396091.3184
MEM 23.832031 1713396091.4186
MEM 23.832031 1713396091.5189
MEM 23.832031 1713396091.6191
MEM 23.832031 1713396091.7193
MEM 23.832031 1713396091.8195
MEM 23.832031 1713396091.9197
MEM 23.832031 1713396092.0199
MEM 23.832031 1713396092.1202
MEM 23.832031 1713396092.2204
MEM 23.832031 1713396092.3207
MEM 23.832031 1713396092.4209
MEM 23.832031 1713396092.5212
MEM 23.832031 1713396092.6214
MEM 23.832031 1713396092.7216
MEM 23.832031 1713396092.8218
MEM 23.832031 1713396092.9220
MEM 23.832031 1713396093.0222
MEM 23.832031 1713396093.1223
MEM 23.832031 1713396093.2225
MEM 23.832031 1713396093.3227
MEM 23.832031 1713396093.4230
MEM 23.832031 1713396093.5232
MEM 23.832031 1713396093.6234
MEM 23.832031 1713396093.7236
MEM 23.832031 1713396093.8238
MEM 23.832031 1713396093.9240
MEM 23.832031 1713396094.0242
MEM 23.832031 1713396094.1244
MEM 23.832031 1713396094.2246
MEM 23.832031 1713396094.3248
MEM 23.832031 1713396094.4250
MEM 23.832031 1713396094.5253
MEM 23.832031 1713396094.6255
MEM 23.832031 1713396094.7257
MEM 23.832031 1713396094.8258
MEM 23.832031 1713396094.9260
MEM 23.832031 1713396095.0262
MEM 23.832031 1713396095.1263
MEM 23.832031 1713396095.2265
MEM 23.832031 1713396095.3266
MEM 23.832031 1713396095.4268
MEM 23.832031 1713396095.5270
MEM 23.832031 1713396095.6272
MEM 23.832031 1713396095.7273
MEM 23.832031 1713396095.8275
MEM 23.832031 1713396095.9276
MEM 23.832031 1713396096.0278
MEM 23.832031 1713396096.1280
MEM 23.832031 1713396096.2282
MEM 23.832031 1713396096.3285
MEM 23.832031 1713396096.4287
MEM 23.832031 1713396096.5290
MEM 23.832031 1713396096.6292
MEM 23.832031 1713396096.7293
MEM 23.832031 1713396096.8295
MEM 23.832031 1713396096.9297
MEM 23.832031 1713396097.0299
MEM 23.832031 1713396097.1300
MEM 23.832031 1713396097.2302
MEM 23.832031 1713396097.3304
MEM 23.832031 1713396097.4306
MEM 23.832031 1713396097.5309
MEM 23.832031 1713396097.6311
MEM 23.832031 1713396097.7313
MEM 23.832031 1713396097.8315
MEM 23.832031 1713396097.9318
MEM 23.832031 1713396098.0320
MEM 23.832031 1713396098.1322
MEM 23.832031 1713396098.2324
MEM 23.832031 1713396098.3325
MEM 23.832031 1713396098.4327
MEM 23.832031 1713396098.5329
MEM 23.832031 1713396098.6332
MEM 23.832031 1713396098.7334
MEM 23.832031 1713396098.8336
MEM 23.832031 1713396098.9338
MEM 23.832031 1713396099.0340
MEM 23.832031 1713396099.1342
MEM 23.832031 1713396099.2344
MEM 23.832031 1713396099.3346
MEM 23.832031 1713396099.4348
MEM 23.832031 1713396099.5350
MEM 23.832031 1713396099.6352
MEM 23.832031 1713396099.7354
MEM 23.832031 1713396099.8356
MEM 23.832031 1713396099.9358
MEM 23.832031 1713396100.0360
MEM 23.832031 1713396100.1362
MEM 23.832031 1713396100.2364
MEM 23.832031 1713396100.3367
MEM 23.832031 1713396100.4369
MEM 23.832031 1713396100.5371
MEM 23.832031 1713396100.6373
MEM 23.832031 1713396100.7375
MEM 23.832031 1713396100.8377
MEM 23.832031 1713396100.9380
MEM 23.832031 1713396101.0382
MEM 23.832031 1713396101.1384
MEM 23.832031 1713396101.2386
MEM 23.832031 1713396101.3388
MEM 23.832031 1713396101.4391
MEM 23.832031 1713396101.5392
MEM 23.832031 1713396101.6394
MEM 23.832031 1713396101.7396
MEM 23.832031 1713396101.8398
MEM 23.832031 1713396101.9400
MEM 23.832031 1713396102.0402
MEM 23.832031 1713396102.1405
MEM 23.832031 1713396102.2409
MEM 23.832031 1713396102.3410
MEM 23.832031 1713396102.4412
MEM 23.832031 1713396102.5414
MEM 23.832031 1713396102.6415
MEM 23.832031 1713396102.7418
MEM 23.832031 1713396102.8420
MEM 23.832031 1713396102.9421
MEM 23.832031 1713396103.0422
MEM 23.832031 1713396103.1424
MEM 23.832031 1713396103.2426
MEM 23.832031 1713396103.3428
MEM 23.832031 1713396103.4430
MEM 23.832031 1713396103.5432
MEM 23.832031 1713396103.6434
MEM 23.832031 1713396103.7437
MEM 23.832031 1713396103.8439
MEM 23.832031 1713396103.9441
MEM 23.832031 1713396104.0443
MEM 23.832031 1713396104.1445
MEM 23.832031 1713396104.2448
MEM 23.832031 1713396104.3450
MEM 23.832031 1713396104.4453
MEM 23.832031 1713396104.5455
MEM 23.832031 1713396104.6457
MEM 23.832031 1713396104.7459
MEM 23.832031 1713396104.8462
MEM 23.832031 1713396104.9464
MEM 23.832031 1713396105.0466
MEM 23.832031 1713396105.1468
MEM 23.832031 1713396105.2470
MEM 23.832031 1713396105.3473
MEM 23.832031 1713396105.4475
MEM 23.832031 1713396105.5477
MEM 23.832031 1713396105.6479
MEM 23.832031 1713396105.7481
MEM 23.832031 1713396105.8482
MEM 23.832031 1713396105.9485
MEM 23.832031 1713396106.0487
MEM 23.832031 1713396106.1488
MEM 23.832031 1713396106.2490
MEM 23.832031 1713396106.3492
MEM 23.832031 1713396106.4494
MEM 23.832031 1713396106.5497
MEM 23.832031 1713396106.6499
MEM 23.832031 1713396106.7501
MEM 23.832031 1713396106.8503
MEM 23.832031 1713396106.9505
MEM 23.832031 1713396107.0507
MEM 23.832031 1713396107.1509
MEM 23.832031 1713396107.2511
MEM 23.832031 1713396107.3513
MEM 23.832031 1713396107.4515
MEM 23.832031 1713396107.5517
MEM 23.832031 1713396107.6519
MEM 23.832031 1713396107.7521
MEM 23.832031 1713396107.8522
MEM 23.832031 1713396107.9525
MEM 23.832031 1713396108.0527
MEM 23.832031 1713396108.1529
MEM 23.832031 1713396108.2531
MEM 23.832031 1713396108.3533
MEM 23.832031 1713396108.4535
MEM 23.832031 1713396108.5537
MEM 23.832031 1713396108.6539
MEM 23.832031 1713396108.7541
MEM 23.832031 1713396108.8543
MEM 23.832031 1713396108.9545
MEM 23.832031 1713396109.0547
MEM 23.832031 1713396109.1549
MEM 23.832031 1713396109.2552
MEM 23.832031 1713396109.3554
MEM 23.832031 1713396109.4555
MEM 23.832031 1713396109.5558
MEM 23.832031 1713396109.6560
MEM 23.832031 1713396109.7562
MEM 23.832031 1713396109.8565
MEM 23.832031 1713396109.9566
MEM 23.832031 1713396110.0569
MEM 23.832031 1713396110.1571
MEM 23.832031 1713396110.2573
MEM 23.832031 1713396110.3574
MEM 23.832031 1713396110.4576
MEM 23.832031 1713396110.5578
MEM 23.832031 1713396110.6580
MEM 23.832031 1713396110.7582
MEM 23.832031 1713396110.8584
MEM 23.832031 1713396110.9586
MEM 23.832031 1713396111.0588
MEM 23.832031 1713396111.1590
MEM 23.832031 1713396111.2592
MEM 23.832031 1713396111.3594
MEM 23.832031 1713396111.4596
MEM 23.832031 1713396111.5598
MEM 23.832031 1713396111.6600
MEM 23.832031 1713396111.7602
MEM 23.832031 1713396111.8605
MEM 23.832031 1713396111.9607
MEM 23.832031 1713396112.0609
MEM 23.832031 1713396112.1611
MEM 23.832031 1713396112.2613
MEM 23.832031 1713396112.3616
MEM 23.832031 1713396112.4618
MEM 23.832031 1713396112.5620
MEM 23.832031 1713396112.6622
MEM 23.832031 1713396112.7624
MEM 23.832031 1713396112.8627
MEM 23.832031 1713396112.9629
MEM 23.832031 1713396113.0631
MEM 23.832031 1713396113.1633
MEM 23.832031 1713396113.2636
MEM 23.832031 1713396113.3638
MEM 23.832031 1713396113.4641
MEM 23.832031 1713396113.5643
MEM 23.832031 1713396113.6646
MEM 23.832031 1713396113.7648
MEM 23.832031 1713396113.8650
MEM 23.832031 1713396113.9653
MEM 23.832031 1713396114.0655
MEM 23.832031 1713396114.1657
MEM 23.832031 1713396114.2660
MEM 23.832031 1713396114.3662
MEM 23.832031 1713396114.4664
MEM 23.832031 1713396114.5667
MEM 23.832031 1713396114.6669
MEM 23.832031 1713396114.7671
MEM 23.832031 1713396114.8673
MEM 23.832031 1713396114.9675
MEM 23.832031 1713396115.0677
MEM 23.832031 1713396115.1680
MEM 23.832031 1713396115.2682
MEM 23.832031 1713396115.3685
MEM 23.832031 1713396115.4686
MEM 23.832031 1713396115.5688
MEM 23.832031 1713396115.6690
MEM 23.832031 1713396115.7692
MEM 23.832031 1713396115.8694
MEM 23.832031 1713396115.9696
MEM 23.832031 1713396116.0698
MEM 23.832031 1713396116.1701
MEM 23.832031 1713396116.2702
MEM 23.832031 1713396116.3705
MEM 23.832031 1713396116.4707
MEM 23.832031 1713396116.5709
MEM 23.832031 1713396116.6711
MEM 23.832031 1713396116.7714
MEM 23.832031 1713396116.8716
MEM 23.832031 1713396116.9717
MEM 23.832031 1713396117.0718
MEM 23.832031 1713396117.1720
MEM 23.832031 1713396117.2721
MEM 23.832031 1713396117.3724
MEM 23.832031 1713396117.4726
MEM 23.832031 1713396117.5729
MEM 23.832031 1713396117.6731
MEM 23.832031 1713396117.7733
MEM 23.832031 1713396117.8735
MEM 23.832031 1713396117.9737
MEM 23.832031 1713396118.0739
MEM 23.832031 1713396118.1741
MEM 23.832031 1713396118.2743
MEM 23.832031 1713396118.3744
MEM 23.832031 1713396118.4748
MEM 23.832031 1713396118.5750
MEM 23.832031 1713396118.6753
MEM 23.832031 1713396118.7754
MEM 23.832031 1713396118.8756
MEM 23.832031 1713396118.9758
MEM 23.832031 1713396119.0760
MEM 23.832031 1713396119.1761
MEM 23.832031 1713396119.2763
MEM 23.832031 1713396119.3764
MEM 23.832031 1713396119.4766
MEM 23.832031 1713396119.5769
MEM 23.832031 1713396119.6771
MEM 23.832031 1713396119.7774
MEM 23.832031 1713396119.8776
MEM 23.832031 1713396119.9777
MEM 23.832031 1713396120.0780
MEM 23.832031 1713396120.1782
MEM 23.832031 1713396120.2783
MEM 23.832031 1713396120.3785
MEM 23.832031 1713396120.4787
MEM 23.832031 1713396120.5789
MEM 23.832031 1713396120.6791
MEM 23.832031 1713396120.7793
MEM 23.832031 1713396120.8794
MEM 23.832031 1713396120.9796
MEM 23.832031 1713396121.0797
MEM 23.832031 1713396121.1799
MEM 23.832031 1713396121.2800
MEM 23.832031 1713396121.3802
MEM 23.832031 1713396121.4804
MEM 23.832031 1713396121.5806
MEM 23.832031 1713396121.6808
MEM 23.832031 1713396121.7810
MEM 23.832031 1713396121.8812
MEM 23.832031 1713396121.9813
MEM 23.832031 1713396122.0815
MEM 23.832031 1713396122.1817
MEM 23.832031 1713396122.2818
MEM 23.832031 1713396122.3820
MEM 23.832031 1713396122.4822
MEM 23.832031 1713396122.5824
MEM 23.832031 1713396122.6826
MEM 23.832031 1713396122.7828
MEM 23.832031 1713396122.8830
MEM 23.832031 1713396122.9832
MEM 23.832031 1713396123.0834
MEM 23.832031 1713396123.1836
MEM 23.832031 1713396123.2839
MEM 23.832031 1713396123.3840
MEM 23.832031 1713396123.4843
MEM 23.832031 1713396123.5845
MEM 23.832031 1713396123.6847
MEM 23.832031 1713396123.7849
MEM 23.832031 1713396123.8850
MEM 23.832031 1713396123.9852
MEM 23.832031 1713396124.0853
MEM 23.832031 1713396124.1855
MEM 23.832031 1713396124.2857
MEM 23.832031 1713396124.3859
MEM 23.832031 1713396124.4861
MEM 23.832031 1713396124.5863
MEM 23.832031 1713396124.6865
MEM 23.832031 1713396124.7867
MEM 23.832031 1713396124.8870
MEM 23.832031 1713396124.9872
MEM 23.832031 1713396125.0874
MEM 23.832031 1713396125.1877
MEM 23.832031 1713396125.2879
MEM 23.832031 1713396125.3881
MEM 23.832031 1713396125.4884
MEM 23.832031 1713396125.5886
MEM 23.832031 1713396125.6888
MEM 23.832031 1713396125.7890
MEM 23.832031 1713396125.8893
MEM 23.832031 1713396125.9895
MEM 23.832031 1713396126.0897
MEM 23.832031 1713396126.1900
MEM 23.832031 1713396126.2902
MEM 23.832031 1713396126.3904
MEM 23.832031 1713396126.4907
MEM 23.832031 1713396126.5909
MEM 23.832031 1713396126.6911
MEM 23.832031 1713396126.7913
MEM 23.832031 1713396126.8916
MEM 23.832031 1713396126.9918
MEM 23.832031 1713396127.0920
MEM 23.832031 1713396127.1922
MEM 23.832031 1713396127.2924
MEM 23.832031 1713396127.3925
MEM 23.832031 1713396127.4927
MEM 23.832031 1713396127.5930
MEM 23.832031 1713396127.6932
MEM 23.832031 1713396127.7934
MEM 23.832031 1713396127.8936
MEM 23.832031 1713396127.9939
MEM 23.832031 1713396128.0941
MEM 23.832031 1713396128.1943
MEM 23.832031 1713396128.2945
MEM 23.832031 1713396128.3947
MEM 23.832031 1713396128.4949
MEM 23.832031 1713396128.5952
MEM 23.832031 1713396128.6954
MEM 23.832031 1713396128.7956
MEM 23.832031 1713396128.8958
MEM 23.832031 1713396128.9960
MEM 23.832031 1713396129.0963
MEM 23.832031 1713396129.1965
MEM 23.832031 1713396129.2966
MEM 23.832031 1713396129.3968
MEM 23.832031 1713396129.4970
MEM 23.832031 1713396129.5972
MEM 23.832031 1713396129.6974
MEM 23.832031 1713396129.7976
MEM 23.832031 1713396129.8979
MEM 23.832031 1713396129.9981
MEM 23.832031 1713396130.0983
MEM 23.832031 1713396130.1985
MEM 23.832031 1713396130.2987
MEM 23.832031 1713396130.3989
MEM 23.832031 1713396130.4991
MEM 23.832031 1713396130.5994
MEM 23.832031 1713396130.6995
MEM 23.832031 1713396130.7998
MEM 23.832031 1713396130.9000
MEM 23.832031 1713396131.0002
MEM 23.832031 1713396131.1005
MEM 23.832031 1713396131.2006
MEM 23.832031 1713396131.3008
MEM 23.832031 1713396131.4009
MEM 23.832031 1713396131.5010
MEM 23.832031 1713396131.6013
MEM 23.832031 1713396131.7014
MEM 23.832031 1713396131.8015
MEM 23.832031 1713396131.9017
MEM 23.832031 1713396132.0020
MEM 23.832031 1713396132.1022
MEM 23.832031 1713396132.2024
MEM 23.832031 1713396132.3025
MEM 23.832031 1713396132.4027
MEM 23.832031 1713396132.5028
MEM 23.832031 1713396132.6030
MEM 23.832031 1713396132.7031
MEM 23.832031 1713396132.8032
MEM 23.832031 1713396132.9034
MEM 23.832031 1713396133.0035
MEM 23.832031 1713396133.1037
MEM 23.832031 1713396133.2039
MEM 23.832031 1713396133.3041
MEM 23.832031 1713396133.4042
MEM 23.832031 1713396133.5044
MEM 23.832031 1713396133.6045
MEM 23.832031 1713396133.7046
MEM 23.832031 1713396133.8049
MEM 23.832031 1713396133.9051
MEM 23.832031 1713396134.0053
MEM 23.832031 1713396134.1056
MEM 23.832031 1713396134.2058
MEM 23.832031 1713396134.3060
MEM 23.832031 1713396134.4062
MEM 23.832031 1713396134.5063
MEM 23.832031 1713396134.6065
MEM 23.832031 1713396134.7067
MEM 23.832031 1713396134.8069
MEM 23.832031 1713396134.9073
MEM 23.832031 1713396135.0075
MEM 23.832031 1713396135.1077
MEM 23.832031 1713396135.2080
MEM 23.832031 1713396135.3082
MEM 23.832031 1713396135.4085
MEM 23.832031 1713396135.5087
MEM 23.832031 1713396135.6089
MEM 23.832031 1713396135.7091
MEM 23.832031 1713396135.8093
MEM 23.832031 1713396135.9095
MEM 23.832031 1713396136.0097
MEM 23.832031 1713396136.1099
MEM 23.832031 1713396136.2102
MEM 23.832031 1713396136.3104
MEM 23.832031 1713396136.4106
MEM 23.832031 1713396136.5108
MEM 23.832031 1713396136.6110
MEM 23.832031 1713396136.7111
MEM 23.832031 1713396136.8113
MEM 23.832031 1713396136.9115
MEM 23.832031 1713396137.0117
MEM 23.832031 1713396137.1119
MEM 23.832031 1713396137.2122
MEM 23.832031 1713396137.3125
MEM 23.832031 1713396137.4127
MEM 23.832031 1713396137.5129
MEM 23.832031 1713396137.6131
MEM 23.832031 1713396137.7134
MEM 23.832031 1713396137.8136
MEM 23.832031 1713396137.9138
MEM 23.832031 1713396138.0141
MEM 23.832031 1713396138.1143
MEM 23.832031 1713396138.2145
MEM 23.832031 1713396138.3147
MEM 23.832031 1713396138.4149
MEM 23.832031 1713396138.5151
MEM 23.832031 1713396138.6153
MEM 23.832031 1713396138.7156
MEM 23.832031 1713396138.8158
MEM 23.832031 1713396138.9159
MEM 23.832031 1713396139.0162
MEM 23.832031 1713396139.1164
MEM 23.832031 1713396139.2167
MEM 23.832031 1713396139.3169
MEM 23.832031 1713396139.4171
MEM 23.832031 1713396139.5173
MEM 23.832031 1713396139.6176
MEM 23.832031 1713396139.7178
MEM 23.832031 1713396139.8180
MEM 23.832031 1713396139.9182
MEM 23.832031 1713396140.0184
MEM 23.832031 1713396140.1186
MEM 23.832031 1713396140.2188
MEM 23.832031 1713396140.3191
MEM 23.832031 1713396140.4193
MEM 23.832031 1713396140.5195
MEM 23.832031 1713396140.6197
MEM 23.832031 1713396140.7199
MEM 23.832031 1713396140.8201
MEM 23.832031 1713396140.9203
MEM 23.832031 1713396141.0204
MEM 23.832031 1713396141.1206
MEM 23.832031 1713396141.2208
MEM 23.832031 1713396141.3210
MEM 23.832031 1713396141.4212
MEM 23.832031 1713396141.5215
MEM 23.832031 1713396141.6217
MEM 23.832031 1713396141.7219
MEM 23.832031 1713396141.8221
MEM 23.832031 1713396141.9223
MEM 23.832031 1713396142.0225
MEM 23.832031 1713396142.1227
MEM 23.832031 1713396142.2230
MEM 23.832031 1713396142.3232
MEM 23.832031 1713396142.4234
MEM 23.832031 1713396142.5236
MEM 23.832031 1713396142.6238
MEM 23.832031 1713396142.7240
MEM 23.832031 1713396142.8242
MEM 23.832031 1713396142.9245
MEM 23.832031 1713396143.0247
MEM 23.832031 1713396143.1249
MEM 23.832031 1713396143.2251
MEM 23.832031 1713396143.3252
MEM 23.832031 1713396143.4254
MEM 23.832031 1713396143.5257
MEM 23.832031 1713396143.6259
MEM 23.832031 1713396143.7262
MEM 23.832031 1713396143.8264
MEM 23.832031 1713396143.9266
MEM 23.832031 1713396144.0268
MEM 23.832031 1713396144.1270
MEM 23.832031 1713396144.2272
MEM 23.832031 1713396144.3274
MEM 23.832031 1713396144.4275
MEM 23.832031 1713396144.5277
MEM 23.832031 1713396144.6280
MEM 23.832031 1713396144.7281
MEM 23.832031 1713396144.8283
MEM 23.832031 1713396144.9285
MEM 23.832031 1713396145.0288
MEM 23.832031 1713396145.1290
MEM 23.832031 1713396145.2292
MEM 23.832031 1713396145.3295
MEM 23.832031 1713396145.4297
MEM 23.832031 1713396145.5300
MEM 23.832031 1713396145.6302
MEM 23.832031 1713396145.7305
MEM 23.832031 1713396145.8307
MEM 23.832031 1713396145.9308
MEM 23.832031 1713396146.0310
MEM 23.832031 1713396146.1312
MEM 23.832031 1713396146.2313
MEM 23.832031 1713396146.3315
MEM 23.832031 1713396146.4316
MEM 23.832031 1713396146.5318
MEM 23.832031 1713396146.6319
MEM 23.832031 1713396146.7321
MEM 23.832031 1713396146.8324
MEM 23.832031 1713396146.9327
MEM 23.832031 1713396147.0329
MEM 23.832031 1713396147.1331
MEM 23.832031 1713396147.2333
MEM 23.832031 1713396147.3336
MEM 23.832031 1713396147.4339
MEM 23.832031 1713396147.5341
MEM 23.832031 1713396147.6342
MEM 23.832031 1713396147.7345
MEM 23.832031 1713396147.8347
MEM 23.832031 1713396147.9349
MEM 23.832031 1713396148.0352
MEM 23.832031 1713396148.1354
MEM 23.832031 1713396148.2356
MEM 23.832031 1713396148.3358
MEM 23.832031 1713396148.4360
MEM 23.832031 1713396148.5362
MEM 23.832031 1713396148.6364
MEM 23.832031 1713396148.7366
MEM 23.832031 1713396148.8368
MEM 23.832031 1713396148.9370
MEM 23.832031 1713396149.0372
MEM 23.832031 1713396149.1374
MEM 23.832031 1713396149.2376
MEM 23.832031 1713396149.3378
MEM 23.832031 1713396149.4380
MEM 23.832031 1713396149.5383
MEM 23.832031 1713396149.6385
MEM 23.832031 1713396149.7387
MEM 23.832031 1713396149.8390
MEM 23.832031 1713396149.9392
MEM 23.832031 1713396150.0394
MEM 23.832031 1713396150.1396
MEM 23.832031 1713396150.2398
MEM 23.832031 1713396150.3400
MEM 23.832031 1713396150.4401
MEM 23.832031 1713396150.5403
MEM 23.832031 1713396150.6405
MEM 23.832031 1713396150.7408
MEM 23.832031 1713396150.8410
MEM 23.832031 1713396150.9413
MEM 23.832031 1713396151.0415
MEM 23.832031 1713396151.1417
MEM 23.832031 1713396151.2419
MEM 23.832031 1713396151.3421
MEM 23.832031 1713396151.4422
MEM 23.832031 1713396151.5424
MEM 23.832031 1713396151.6426
MEM 23.832031 1713396151.7428
MEM 23.832031 1713396151.8430
MEM 23.832031 1713396151.9432
MEM 23.832031 1713396152.0434
MEM 23.832031 1713396152.1437
MEM 23.832031 1713396152.2439
MEM 23.832031 1713396152.3441
MEM 23.832031 1713396152.4443
MEM 23.832031 1713396152.5446
MEM 23.832031 1713396152.6448
MEM 23.832031 1713396152.7450
MEM 23.832031 1713396152.8452
MEM 23.832031 1713396152.9454
MEM 23.832031 1713396153.0457
MEM 23.832031 1713396153.1460
MEM 23.832031 1713396153.2461
MEM 23.832031 1713396153.3463
MEM 23.832031 1713396153.4465
MEM 23.832031 1713396153.5466
MEM 23.832031 1713396153.6468
MEM 23.832031 1713396153.7470
MEM 23.832031 1713396153.8471
MEM 23.832031 1713396153.9473
MEM 23.832031 1713396154.0475
MEM 23.832031 1713396154.1477
MEM 23.832031 1713396154.2479
MEM 23.832031 1713396154.3481
MEM 23.832031 1713396154.4482
MEM 23.832031 1713396154.5484
MEM 23.832031 1713396154.6486
MEM 23.832031 1713396154.7487
MEM 23.832031 1713396154.8489
MEM 23.832031 1713396154.9490
MEM 23.832031 1713396155.0493
MEM 23.832031 1713396155.1495
MEM 23.832031 1713396155.2496
MEM 23.832031 1713396155.3497
MEM 23.832031 1713396155.4499
MEM 23.832031 1713396155.5500
MEM 23.832031 1713396155.6502
MEM 23.832031 1713396155.7503
MEM 23.832031 1713396155.8504
MEM 23.832031 1713396155.9506
MEM 23.832031 1713396156.0507
MEM 23.832031 1713396156.1510
MEM 23.832031 1713396156.2512
MEM 23.832031 1713396156.3514
MEM 23.832031 1713396156.4515
MEM 23.832031 1713396156.5517
MEM 23.832031 1713396156.6519
MEM 23.832031 1713396156.7521
MEM 23.832031 1713396156.8523
MEM 23.832031 1713396156.9525
MEM 23.832031 1713396157.0527
MEM 23.832031 1713396157.1529
MEM 23.832031 1713396157.2531
MEM 23.832031 1713396157.3534
MEM 23.832031 1713396157.4537
MEM 23.832031 1713396157.5539
MEM 23.832031 1713396157.6541
MEM 23.832031 1713396157.7543
MEM 23.832031 1713396157.8545
MEM 23.832031 1713396157.9547
MEM 23.832031 1713396158.0549
MEM 23.832031 1713396158.1551
MEM 23.832031 1713396158.2553
MEM 23.832031 1713396158.3556
MEM 23.832031 1713396158.4558
MEM 23.832031 1713396158.5560
MEM 23.832031 1713396158.6562
MEM 23.832031 1713396158.7564
MEM 23.832031 1713396158.8566
MEM 23.832031 1713396158.9568
MEM 23.832031 1713396159.0570
MEM 23.832031 1713396159.1572
MEM 23.832031 1713396159.2574
